Sentence #,Word,POS,Tag
,usernames,NNS,O
,and,CC,O
,passwords,NNS,O
,-,:,O
,-,:,O
,and,CC,O
,it,PRP,O
,does,VBZ,O
,so,RB,O
,by,IN,O
,exploiting,VBG,O
,accessibility,NN,B-DVEC
,services,NNS,I-DVEC
,",",",",O
,the,DT,O
,Android,NNP,B-OS
,function,NN,O
,designed,VBN,O
,to,TO,O
,help,VB,O
,people,NNS,O
,with,IN,O
,disabilities,NNS,O
,use,VBP,O
,their,PRP$,O
,phone,NN,O
,.,.,O
Sentence: 58,By,IN,O
,abusing,VBG,O
,this,DT,O
,feature,NN,O
,",",",",O
,not,RB,O
,only,RB,O
,can,MD,O
,Svpeng,NNP,B-MAL
,steal,VB,B-BEH
,text,NN,O
,entered,VBN,O
,into,IN,O
,the,DT,O
,phone's,NN,O
,apps,NN,O
,",",",",O
,as,RB,O
,well,RB,O
,as,IN,O
,open,JJ,O
,URLs,NNP,O
,and,CC,O
,read,VB,O
,text,NN,O
,messages,NNS,O
,",",",",O
,it,PRP,O
,also,RB,O
,has,VBZ,O
,the,DT,O
,ability,NN,O
,to,TO,O
,prevent,VB,B-CAP
,itself,PRP,O
,from,IN,O
,being,VBG,O
,uninstalled,VBN,B-CAP
,by,IN,O
,granting,VBG,O
,itself,PRP,O
,additional,JJ,O
,permissions,NNS,O
,and,CC,O
,rights,NNS,O
,.,.,O
Sentence: 59,The,DT,O
,malware,NN,O
,is,VBZ,O
,distributed,VBN,O
,through,IN,O
,malicious,JJ,O
,websites,NNS,O
,as,IN,O
,a,DT,O
,fake,NN,O
,Flash,NNP,B-DVEC
,player,NN,I-DVEC
,and,CC,O
,the,DT,O
,researchers,NNS,O
,at,IN,O
,Kaspersky,NNP,O
,Lab,NNP,O
,who,WP,O
,uncovered,VBD,O
,the,DT,O
,latest,JJS,O
,version,NN,O
,warn,NN,O
,that,IN,O
,it,PRP,O
,compromises,VBZ,O
,even,RB,O
,fully,RB,O
,up-to-date,JJ,O
,versions,NNS,O
,of,IN,O
,Android,NNP,B-OS
,.,.,O
Sentence: 60,Google,NNP,O
,has,VBZ,O
,been,VBN,O
,quick,JJ,O
,to,TO,O
,block,VB,O
,the,DT,O
,ads,NNS,O
,that,IN,O
,the,DT,O
,trojan,NN,O
,uses,VBZ,O
,for,IN,O
,propagation,NN,O
,;,:,O
,however,RB,O
,",",",",O
,this,DT,O
,is,VBZ,O
,a,DT,O
,reactive,JJ,O
,rather,RB,O
,than,IN,O
,a,DT,O
,proactive,JJ,O
,approach,NN,O
,since,IN,O
,the,DT,O
,malicious,JJ,O
,ads,NNS,O
,were,VBD,O
,blocked,VBN,O
,after,IN,O
,the,DT,O
,trojan,NN,O
,was,VBD,O
,already,RB,O
,on,IN,O
,thousands,NNS,O
,of,IN,O
,Android,NNP,O
,devices,NNS,O
,",",",",O
Sentence: 61,Once,RB,O
,started,VBN,O
,on,IN,O
,the,DT,O
,device,NN,O
,-,:,O
,-,:,O
,and,CC,O
,after,IN,O
,checking,VBG,O
,that,IN,O
,the,DT,O
,phone,NN,O
,isn't,NN,O
,configured,VBD,O
,to,TO,O
,Russian,NNP,O
,-,:,O
,-,:,O
,Svpeng,NN,B-MAL
,asks,VBZ,O
,for,IN,O
,permission,NN,O
,to,TO,O
,use,VB,O
,accessibility,NN,B-DVEC
,services,NNS,I-DVEC
,",",",",O
,thus,RB,O
,granting,VBG,O
,itself,PRP,O
,administrator,JJ,O
,rights,NNS,O
,and,CC,O
,installing,VBG,O
,itself,PRP,O
,as,IN,O
,the,DT,O
,default,NN,O
,app,NN,O
,for,IN,O
,SMS,NNP,O
,messaging,NN,O
,.,.,O
Sentence: 62,Svpeng,NNP,B-MAL
,also,RB,O
,grants,VBZ,O
,itself,PRP,O
,the,DT,O
,ability,NN,O
,to,TO,O
,send,VB,O
,and,CC,O
,receive,VB,O
,texts,NN,O
,",",",",O
,make,VBP,O
,calls,NNS,O
,and,CC,O
,read,JJ,O
,contacts,NNS,O
,",",",",O
,as,RB,O
,well,RB,O
,as,IN,O
,blocking,VBG,B-BEH
,any,DT,O
,attempts,NNS,O
,to,TO,O
,remove,VB,O
,administrator,NN,O
,rights,NNS,O
,",",",",O
,and,CC,O
,preventing,VBG,B-CAP
,any,DT,O
,other,JJ,O
,app,NN,O
,adding,VBG,O
,or,CC,O
,removing,VBG,O
,further,JJ,O
,rights,NNS,O
,.,.,O
Sentence: 63,By,IN,O
,exploiting,VBG,O
,accessibility,NN,B-DVEC
,services,NNS,I-DVEC
,",",",",O
,the,DT,O
,Trojan,NNP,O
,can,MD,O
,access,NN,O
,the,DT,O
,UI,NNP,O
,of,IN,O
,any,DT,O
,other,JJ,O
,apps,NN,O
,installed,VBN,O
,on,IN,O
,the,DT,O
,phone,NN,O
,and,CC,O
,steal,VB,B-BEH
,data,NNS,O
,from,IN,O
,them,PRP,O
,",",",",O
,including,VBG,O
,text,NN,O
,.,.,O
Sentence: 64,The,DT,O
,malware,NN,O
,also,RB,O
,takes,VBZ,O
,screenshots,NNS,B-CAP
,every,DT,O
,time,NN,O
,the,DT,O
,user,NN,O
,pushes,VBZ,O
,the,DT,O
,button,NN,O
,on,IN,O
,the,DT,O
,keyboard,NN,O
,and,CC,O
,uploads,VBZ,O
,them,PRP,O
,to,TO,O
,the,DT,O
,criminal,JJ,O
,command,NN,O
,and,CC,O
,control,NN,O
,server,NN,O
,.,.,O
Sentence: 65,Most,JJS,O
,banking,NN,O
,apps,NN,O
,don't,NN,O
,allow,VB,O
,the,DT,O
,user,NN,O
,to,TO,O
,take,VB,O
,screenshots,NNS,O
,when,WRB,O
,they're,NN,O
,being,VBG,O
,used,VBN,O
,",",",",O
,but,CC,O
,Svpeng,NNP,B-MAL
,gets,VBZ,O
,around,IN,O
,this,DT,O
,by,IN,O
,using,VBG,O
,accessibility,NN,B-DVEC
,services,NNS,I-DVEC
,to,TO,O
,identify,VB,O
,which,WDT,O
,banking,NN,O
,app,NN,O
,is,VBZ,O
,being,VBG,O
,used,VBN,O
,and,CC,O
,present,VB,O
,a,DT,O
,fake,JJ,O
,phishing,NN,O
,link,NN,O
,.,.,O
Sentence: 66,Svpeng,NN,B-MAL
,can,MD,O
,show,VB,O
,fake,JJ,O
,login,NN,O
,pages,NNS,O
,for,IN,O
,dozens,NNS,O
,of,IN,O
,banks,NNS,O
,",",",",O
,including,VBG,O
,14,CD,O
,in,IN,O
,the,DT,O
,UK,NNP,O
,",",",",O
,10,CD,O
,in,IN,O
,Germany,NNP,O
,",",",",O
,nine,CD,O
,in,IN,O
,Turkey,NNP,O
,and,CC,O
,Australia,NNP,O
,",",",",O
,and,CC,O
,eight,CD,O
,in,IN,O
,France,NNP,O
,.,.,O
Sentence: 67,A,DT,O
,phishing,NN,O
,screen,NN,O
,which,WDT,O
,Svpeng,NNP,B-MAL
,uses,VBZ,O
,to,TO,O
,steal,VB,B-BEH
,financial,JJ,O
,data,NNS,O
,.,.,O
Sentence: 68,If,IN,O
,the,DT,O
,user,NN,O
,enters,VBZ,O
,their,PRP$,O
,details,NNS,O
,into,IN,O
,one,CD,O
,of,IN,O
,these,DT,O
,overlays,NNS,O
,",",",",O
,their,PRP$,O
,banking,NN,O
,credentials,NNS,O
,will,MD,O
,fall,VB,O
,into,IN,O
,the,DT,O
,hands,NNS,O
,of,IN,O
,hackers,NNS,O
,",",",",O
,putting,VBG,O
,victims,NNS,O
,at,IN,O
,risk,NN,O
,of,IN,O
,financial,JJ,O
,losses,NNS,O
,",",",",O
,fraud,NN,O
,",",",",O
,and,CC,O
,identity,NN,O
,theft,NN,O
,.,.,O
Sentence: 69,Researchers,NNS,O
,note,VBP,O
,that,IN,O
,there,EX,O
,have,VBP,O
,only,RB,O
,been,VBN,O
,a,DT,O
,small,JJ,O
,number,NN,O
,of,IN,O
,Svpeng,NNP,B-MAL
,attacks,NNS,O
,",",",",O
,but,CC,O
,those,DT,O
,attacks,NNS,O
,have,VBP,O
,been,VBN,O
,carried,VBN,O
,out,IN,O
,across,IN,O
,23,CD,O
,countries,NNS,O
,.,.,O
Sentence: 70,The,DT,O
,highest,JJS,O
,number,NN,O
,of,IN,O
,attacked,JJ,O
,users,NNS,O
,was,VBD,O
,in,IN,O
,Russia,NNP,O
,",",",",O
,even,RB,O
,though,IN,O
,the,DT,O
,device,NN,O
,doesn't,NN,O
,attack,NN,O
,devices,NNS,O
,set,VBD,O
,to,TO,O
,Russian,NNP,O
,.,.,O
Sentence: 71,the,DT,O
,pair,NN,O
,say,VBP,O
,.,.,O
Sentence: 72,While,IN,O
,there's,JJ,O
,no,DT,O
,definitive,JJ,O
,evidence,NN,O
,as,IN,O
,to,TO,O
,which,WDT,O
,cybercriminal,JJ,O
,group,NN,O
,is,VBZ,O
,distributing,VBG,O
,Svpeng,NNP,B-MAL
,or,CC,O
,where,WRB,O
,they're,NN,O
,from,IN,O
,",",",",O
,Kaspersky,NNP,O
,Lab,NNP,O
,points,VBZ,O
,out,RP,O
,how,WRB,O
,this,DT,O
,is,VBZ,O
,a,DT,O
,standard,JJ,O
,tactic,NN,O
,for,IN,O
,Russian,JJ,O
,cybercriminals,NNS,O
,looking,VBG,O
,to,TO,O
,avoid,VB,O
,detection,NN,O
,and,CC,O
,arrest,NN,O
,-,:,O
,-,:,O
,the,DT,O
,Russian,JJ,O
,authorities,NNS,O
,tend,VBP,O
,to,TO,O
,turn,VB,O
,a,DT,O
,blind,NN,O
,eye,NN,O
,to,TO,O
,hacking,VBG,O
,and,CC,O
,cybercrime,NN,O
,",",",",O
,so,RB,O
,long,RB,O
,as,IN,O
,it,PRP,O
,isn't,VBZ,O
,targeting,VBG,O
,Russia,NNP,O
,.,.,O
Sentence: 73,What,WP,O
,is,VBZ,O
,known,VBN,O
,is,VBZ,O
,that,IN,O
,the,DT,O
,group,NN,O
,behind,IN,O
,Svpeng,NNP,B-MAL
,is,VBZ,O
,professional,JJ,O
,and,CC,O
,constantly,RB,O
,updates,VBZ,O
,its,PRP$,O
,malware,NN,O
,to,TO,O
,hit,VB,O
,new,JJ,O
,targets,NNS,O
,and,CC,O
,avoid,JJ,O
,detection,NN,O
,.,.,O
Sentence: 74,The,DT,O
,Svpeng,NNP,B-MAL
,malware,NN,O
,family,NN,O
,is,VBZ,O
,well-known,JJ,O
,for,IN,O
,its,PRP$,O
,innovation,NN,O
,",",",",O
,making,VBG,O
,it,PRP,O
,one,CD,O
,of,IN,O
,the,DT,O
,most,RBS,O
,dangerous,JJ,O
,families,NNS,O
,around,IN,O
,.,.,O
Sentence: 75,It,PRP,O
,was,VBD,O
,among,IN,O
,the,DT,O
,first,JJ,O
,to,TO,O
,target,VB,O
,attacks,NNS,O
,at,IN,O
,SMS,NNP,B-DVEC
,banking,NN,I-DVEC
,",",",",O
,to,TO,O
,use,VB,O
,phishing,VBG,B-DVEC
,pages,NNS,I-DVEC
,to,TO,O
,overlay,VB,O
,apps,NN,O
,in,IN,O
,order,NN,O
,to,TO,O
,intercept,VB,B-BEH
,credentials,NNS,I-BEH
,",",",",O
,and,CC,O
,to,TO,O
,block,VB,B-BEH
,devices,NNS,I-BEH
,and,CC,O
,demand,NN,O
,money,NN,O
,",",",",O
Sentence: 76,said,VBD,O
,Roman,NNP,O
,Unuchek,NNP,O
,",",",",O
,senior,JJ,O
,malware,NN,O
,analyst,NN,O
,at,IN,O
,Kaspersky,NNP,O
,Lab,NNP,O
,.,.,O
Sentence: 77,One,CD,O
,of,IN,O
,the,DT,O
,best,JJS,O
,ways,NNS,O
,Android,NNP,B-OS
,users,NNS,O
,can,MD,O
,avoid,VB,O
,becoming,VBG,O
,a,DT,O
,victim,NN,O
,of,IN,O
,Svpeng,NNP,B-MAL
,is,VBZ,O
,by,IN,O
,not,RB,O
,downloading,VBG,O
,apps,NN,O
,from,IN,O
,unknown,JJ,O
,sources,NNS,O
,and,CC,O
,being,VBG,O
,wary,JJ,O
,of,IN,O
,apps,NN,O
,which,WDT,O
,demand,NN,O
,absolute,NN,O
,privileges,VBZ,O
,over,IN,O
,the,DT,O
,device,NN,O
,.,.,O
Sentence: 78,Another,DT,O
,kind,NN,O
,of,IN,O
,malware,NN,O
,has,VBZ,O
,been,VBN,O
,recognized,VBN,O
,that,IN,O
,focuses,VBZ,O
,on,IN,O
,the,DT,O
,financial,JJ,O
,transaction,NN,O
,.,.,O
Sentence: 79,This,DT,O
,kind,NN,O
,of,IN,O
,Russian,JJ,O
,malware,NN,O
,",",",",O
,known,VBN,O
,as,IN,O
,Svpeng,NNP,B-MAL
,",",",",O
,is,VBZ,O
,affecting,VBG,O
,Mobile,NNP,O
,Banking,NNP,O
,applications,NNS,O
,in,IN,O
,the,DT,O
,United,NNP,O
,States,NNPS,O
,.,.,O
Sentence: 80,Svpeng,NNP,B-MAL
,is,VBZ,O
,another,DT,O
,malignant,JJ,O
,malware,NN,O
,",",",",O
,ransomware,JJ,O
,application,NN,O
,for,IN,O
,Android,NNP,B-OS
,gadgets,NNS,O
,.,.,O
Sentence: 81,Svpeng,NNP,B-MAL
,looks,VBZ,O
,for,IN,O
,the,DT,O
,dedicated,JJ,O
,domain,NN,O
,like,IN,O
,mobile,JJ,O
,banking,NN,O
,on,IN,O
,the,DT,O
,phone,NN,O
,and,CC,O
,locks,VBZ,B-BEH
,the,DT,O
,devices,NNS,O
,and,CC,O
,demands,VBZ,O
,a,DT,O
,ransom,NN,O
,to,TO,O
,open,VB,O
,it,PRP,O
,.,.,O
Sentence: 82,In,IN,O
,the,DT,O
,U.S,NNP,O
,.,.,O
,",",",",O
,Svpeng,NNP,B-MAL
,breaks,VBZ,O
,into,IN,O
,a,DT,O
,cell,NN,O
,phone,NN,O
,through,IN,O
,a,DT,O
,social,JJ,O
,media,NNS,O
,campaign,NN,O
,using,VBG,O
,chat,WP,O
,platform,NN,O
,.,.,O
Sentence: 83,The,DT,O
,malware,NN,O
,embeds,VBZ,O
,itself,PRP,O
,in,IN,O
,the,DT,O
,Android,NNP,B-OS
,,NNP,O
,s,VBP,O
,accessibility,NN,B-DVEC
,services,NNS,I-DVEC
,and,CC,O
,is,VBZ,O
,intended,VBN,O
,to,TO,O
,steal,VB,B-BEH
,banking,NN,O
,information,NN,O
,.,.,O
Sentence: 84,The,DT,O
,malware,NN,O
,then,RB,O
,activates,VBZ,O
,to,TO,O
,disable,VB,B-BEH
,the,DT,O
,navigation,NN,O
,of,IN,O
,the,DT,O
,device,NN,O
,and,CC,O
,apps,NN,O
,",",",",O
,so,IN,O
,this,DT,O
,gives,VBZ,O
,the,DT,O
,power,NN,O
,to,TO,O
,the,DT,O
,virus,NN,O
,to,TO,O
,steal,VB,B-BEH
,any,DT,O
,data,NNS,O
,in,IN,O
,the,DT,O
,text,NN,O
,box,NN,O
,and,CC,O
,log,NN,O
,all,DT,O
,.,.,O
Sentence: 85,Svpeng,NNP,B-MAL
,abilities,NNS,O
,include,VBP,O
,:,:,O
,Stealing,VBG,B-BEH
,banking,NN,O
,details,NNS,O
,of,IN,O
,the,DT,O
,individuals,NNS,O
,.,.,O
Sentence: 86,Stealing,VBG,B-BEH
,user,JJ,O
,,NNP,O
,s,NN,O
,account,NN,O
,details,NNS,O
,and,CC,O
,passwords,NNS,O
,.,.,O
Sentence: 87,Sending,VBG,O
,messages,NNS,O
,to,TO,O
,another,DT,O
,number,NN,O
,without,IN,O
,user,JJ,O
,,NNP,O
,s,NN,O
,information,NN,O
,costing,VBG,O
,you,PRP,O
,money,NN,O
,.,.,O
Sentence: 88,Taking,VBG,O
,contact,NN,O
,details,NNS,O
,and,CC,O
,pictures,NNS,O
,.,.,O
Sentence: 89,Tracking,VBG,B-BEH
,client,NN,O
,location,NN,O
,.,.,O
Sentence: 90,Roman,NNP,O
,Unuchek,NNP,O
,",",",",O
,senior,JJ,O
,malware,NN,O
,analyst,NN,O
,at,IN,O
,Kaspersky,NNP,O
,Lab,NNP,O
,",",",",O
,via,IN,O
,email,NN,O
,",",",",O
,said,VBD,O
,,JJ,O
,Svpeng,NNP,B-MAL
,is,VBZ,O
,one,CD,O
,of,IN,O
,the,DT,O
,most,RBS,O
,dangerous,JJ,O
,banking,NN,O
,Trojans,NNPS,O
,right,RB,O
,now,RB,O
,",",",",O
,,VB,O
,He,PRP,O
,further,RB,O
,added,VBD,O
,that,IN,O
,,NNP,O
,however,RB,O
,",",",",O
,that,IN,O
,the,DT,O
,new,JJ,O
,version,NN,O
,of,IN,O
,the,DT,O
,malware,NN,O
,is,VBZ,O
,not,RB,O
,currently,RB,O
,in,IN,O
,wide,JJ,O
,use,NN,O
,.,.,O
Sentence: 91,It,PRP,O
,is,VBZ,O
,also,RB,O
,worth,JJ,O
,noting,VBG,O
,that,IN,O
,there,EX,O
,were,VBD,O
,multiple,JJ,O
,occasions,NNS,O
,in,IN,O
,the,DT,O
,past,JJ,O
,two,CD,O
,months,NNS,O
,when,WRB,O
,these,DT,O
,ads,NNS,O
,found,VBD,O
,their,PRP$,O
,way,NN,O
,onto,IN,O
,AdSense,NNP,B-DVEC
,.,.,O
Sentence: 92,Svpeng,NNP,B-MAL
,was,VBD,O
,among,IN,O
,the,DT,O
,first,JJ,O
,malware,NN,O
,to,TO,O
,steal,VB,B-BEH
,from,IN,O
,SMS,NNP,O
,banking,NN,O
,and,CC,O
,to,TO,O
,overlay,VB,O
,phishing,VBG,B-BEH
,apps,RB,O
,over,IN,O
,banking,NN,O
,apps,NN,O
,to,TO,O
,steal,VB,B-BEH
,credentials,NNS,O
,.,.,O
Sentence: 93,,NN,O
,Most,JJS,O
,of,IN,O
,the,DT,O
,dangerous,JJ,O
,functions,NNS,O
,that,WDT,O
,are,VBP,O
,common,JJ,O
,for,IN,O
,mobile,JJ,O
,banking,NN,O
,Trojans,NNPS,O
,first,RB,O
,appeared,VBD,O
,in,IN,O
,Svpeng,NNP,B-MAL
,",",",",O
,,NNP,O
,Unuchek,NNP,O
,said,VBD,O
,.,.,O
Sentence: 94,With,IN,O
,every,DT,O
,passing,NN,O
,day,NN,O
,and,CC,O
,every,DT,O
,single,JJ,O
,hack,NN,O
,attack,NN,O
,",",",",O
,hackers,NNS,O
,are,VBP,O
,becoming,VBG,O
,more,RBR,O
,innovative,JJ,O
,in,IN,O
,their,PRP$,O
,tricks,NNS,O
,and,CC,O
,apt,NN,O
,at,IN,O
,their,PRP$,O
,social,JJ,O
,engineering,NN,O
,skills,NNS,O
,.,.,O
Sentence: 95,Now,RB,O
,their,PRP$,O
,attacks,NNS,O
,are,VBP,O
,difficult,JJ,O
,to,TO,O
,detect,VB,O
,",",",",O
,and,CC,O
,they,PRP,O
,are,VBP,O
,adopting,VBG,O
,stealthy,JJ,O
,techniques,NNS,O
,lately,RB,O
,.,.,O
Sentence: 96,The,DT,O
,latest,JJS,O
,Android,JJ,O
,Banking,NN,O
,Trojan,NNP,O
,is,VBZ,O
,a,DT,O
,clear,JJ,O
,proof,NN,O
,of,IN,O
,this,DT,O
,.,.,O
Sentence: 97,According,VBG,O
,to,TO,O
,Kaspersky,NNP,O
,Labs,NNP,O
,,NNP,O
,security,NN,O
,researchers,NNS,O
,",",",",O
,most,JJS,O
,dangerous,JJ,O
,android,NN,O
,banking,NN,O
,Trojan,NNP,O
,family,NN,O
,of,IN,O
,all,DT,O
,namely,RB,O
,Svpeng,NNP,B-MAL
,has,VBZ,O
,now,RB,O
,been,VBN,O
,equipped,VBN,O
,with,IN,O
,Keylogger,NNP,B-CAP
,feature,NN,O
,.,.,O
Sentence: 98,This,DT,O
,has,VBZ,O
,provided,VBN,O
,cyber,JJ,O
,criminals,NNS,O
,easy,JJ,O
,access,NN,O
,to,TO,O
,sensitive,VB,O
,data,NNS,O
,logs,NNS,O
,.,.,O
Sentence: 99,Senior,JJ,O
,malware,NN,O
,analyst,NN,O
,at,IN,O
,Kaspersky,NNP,O
,Lab,NNP,O
,",",",",O
,Roman,NNP,O
,Unuchek,NNP,O
,identified,VBD,O
,a,DT,O
,new,JJ,O
,and,CC,O
,highly,RB,O
,dangerous,JJ,O
,version,NN,O
,of,IN,O
,the,DT,O
,already,RB,O
,harmful,JJ,O
,Svpeng,NNP,B-MAL
,",",",",O
,an,DT,O
,Android,NNP,B-OS
,banking,NN,O
,Trojan,NNP,O
,",",",",O
,which,WDT,O
,is,VBZ,O
,equipped,VBN,O
,with,IN,O
,keylogging,VBG,B-CAP
,capability,NN,O
,.,.,O
Sentence: 100,The,DT,O
,malware,NN,O
,uses,VBZ,O
,Android,NNP,B-OS
,,NNP,O
,s,VBP,O
,Accessibility,NNP,B-DVEC
,Services,NNPS,I-DVEC
,for,IN,O
,adding,VBG,O
,Keylogger,NNP,B-CAP
,.,.,O
Sentence: 101,It,PRP,O
,is,VBZ,O
,a,DT,O
,service,NN,O
,from,IN,O
,android,JJ,B-OS
,that,WDT,O
,provides,VBZ,O
,users,NNS,O
,substitute,VBP,O
,methods,NNS,O
,of,IN,O
,interacting,VBG,O
,with,IN,O
,their,PRP$,O
,devices,NNS,O
,.,.,O
Sentence: 102,Anonymous,JJ,O
,sources,NNS,O
,cited,VBN,O
,by,IN,O
,The,DT,O
,Los,NNP,O
,Angeles,NNP,O
,Times,NNP,O
,suggested,VBD,O
,that,IN,O
,the,DT,O
,malware,NN,O
,may,MD,O
,have,VB,O
,been,VBN,O
,a,DT,O
,form,NN,O
,of,IN,O
,ransomware,NN,O
,,FW,O
,a,DT,O
,pernicious,JJ,O
,attack,NN,O
,that,WDT,O
,scrambles,VBZ,O
,computer,NN,O
,programs,NNS,O
,and,CC,O
,files,NNS,O
,before,IN,O
,demanding,VBG,O
,that,IN,O
,the,DT,O
,victim,NN,O
,pay,VB,O
,a,DT,O
,ransom,NN,O
,to,TO,O
,unscramble,VB,O
,them,PRP,O
,.,.,O
Sentence: 103,The,DT,O
,addition,NN,O
,of,IN,O
,keylogger,NN,B-CAP
,has,VBZ,O
,made,VBN,O
,Svpeng,NNP,B-MAL
,Trojan,NNP,O
,extremely,RB,O
,powerful,JJ,O
,because,IN,O
,it,PRP,O
,can,MD,O
,now,RB,O
,steal,VB,B-BEH
,entered,VBN,O
,text,NN,O
,from,IN,O
,all,PDT,O
,the,DT,O
,apps,NN,O
,installed,VBN,O
,on,IN,O
,the,DT,O
,Android,NNP,B-OS
,device,NN,O
,as,RB,O
,well,RB,O
,as,IN,O
,logging,VBG,O
,all,PDT,O
,the,DT,O
,keystrokes,NNS,O
,.,.,O
Sentence: 104,As,IN,O
,if,IN,O
,this,DT,O
,was,VBD,O
,not,RB,O
,enough,RB,O
,",",",",O
,it,PRP,O
,grabs,VBD,O
,more,JJR,O
,permissions,NNS,O
,and,CC,O
,rights,NNS,O
,to,TO,O
,prevent,VB,B-BEH
,uninstallation,NN,I-BEH
,of,IN,O
,the,DT,O
,malware,NN,O
,.,.,O
Sentence: 105,This,DT,O
,version,NN,O
,of,IN,O
,Svpeng,NNP,B-MAL
,is,VBZ,O
,although,IN,O
,not,RB,O
,deployed,VBN,O
,widely,RB,O
,users,NNS,O
,in,IN,O
,23,CD,O
,countries,NNS,O
,including,VBG,O
,Russia,NNP,O
,",",",",O
,Poland,NNP,O
,",",",",O
,Germany,NNP,O
,",",",",O
,Turkey,NNP,O
,",",",",O
,and,CC,O
,France,NNP,O
,have,VBP,O
,already,RB,O
,clicked,VBN,O
,on,IN,O
,it,PRP,O
,.,.,O
Sentence: 106,However,RB,O
,",",",",O
,Russian,JJ,O
,users,NNS,O
,are,VBP,O
,not,RB,O
,at,IN,O
,all,DT,O
,attacked,VBN,O
,.,.,O
Sentence: 107,Unuchek,NNP,O
,highlighted,VBD,O
,a,DT,O
,key,JJ,O
,fact,NN,O
,that,IN,O
,when,WRB,O
,the,DT,O
,device,NN,O
,is,VBZ,O
,infected,VBN,O
,",",",",O
,the,DT,O
,malware,NN,O
,identifies,VBZ,O
,the,DT,O
,language,NN,O
,of,IN,O
,the,DT,O
,device,NN,O
,and,CC,O
,if,IN,O
,it,PRP,O
,is,VBZ,O
,Russian,JJ,O
,it,PRP,O
,does,VBZ,O
,not,RB,O
,perform,VB,O
,any,DT,O
,malicious,JJ,O
,acts,NNS,O
,.,.,O
Sentence: 108,This,DT,O
,hints,VBZ,O
,on,IN,O
,the,DT,O
,involvement,NN,O
,of,IN,O
,Russian,JJ,O
,threat,NN,O
,actors,NNS,O
,in,IN,O
,this,DT,O
,latest,JJS,O
,malware,JJ,O
,spree,NN,O
,.,.,O
Sentence: 109,The,DT,O
,Trojan,NNP,O
,is,VBZ,O
,being,VBG,O
,distributed,VBN,O
,via,IN,O
,infected,JJ,O
,websites,NNS,O
,",",",",O
,which,WDT,O
,are,VBP,O
,disguised,VBN,B-BEH
,as,IN,O
,Flash,NNP,B-DVEC
,Player,NNP,I-DVEC
,.,.,O
Sentence: 110,When,WRB,O
,the,DT,O
,device,NN,O
,is,VBZ,O
,infected,VBN,O
,",",",",O
,and,CC,O
,language,NN,O
,checked,VBN,O
,",",",",O
,the,DT,O
,malware,NN,O
,exploited,VBN,O
,Accessibility,NNP,B-DVEC
,Services,NNPS,I-DVEC
,to,TO,O
,launch,VB,O
,dangerous,JJ,O
,attacks,NNS,O
,.,.,O
Sentence: 111,The,DT,O
,malware,NN,O
,grabs,VBZ,B-BEH
,admin,JJ,I-BEH
,rights,NNS,I-BEH
,",",",",O
,hacks,NNS,O
,legit,VBP,O
,apps,NN,O
,for,IN,O
,displaying,VBG,B-BEH
,an,DT,I-BEH
,overlay,NN,I-BEH
,",",",",O
,grants,NNS,O
,itself,PRP,O
,dynamic,JJ,O
,permissions,NNS,O
,like,IN,O
,making,VBG,O
,calls,NNS,O
,or,CC,O
,sending,VBG,O
,/,JJ,O
,receiving,NN,O
,messages,NNS,O
,",",",",O
,gets,VBZ,O
,installed,VBN,O
,as,IN,O
,the,DT,O
,default,NN,O
,app,NN,O
,for,IN,O
,SMS,NNP,O
,and,CC,O
,views,NNS,O
,contact,NN,O
,details,NNS,O
,.,.,O
Sentence: 112,It,PRP,O
,also,RB,O
,blocks,VBZ,B-BEH
,all,DT,O
,attempts,NNS,O
,from,IN,O
,the,DT,O
,victim,NN,O
,for,IN,O
,removing,VBG,O
,admin,NN,O
,rights,NNS,O
,",",",",O
,and,CC,O
,this,DT,O
,is,VBZ,O
,how,WRB,O
,it,PRP,O
,prevents,VBZ,B-BEH
,its,PRP$,O
,uninstallation,NN,B-BEH
,.,.,O
Sentence: 113,Next,JJ,O
,time,NN,O
,they,PRP,O
,push,VBP,O
,their,PRP$,O
,adverts,NNS,O
,on,IN,O
,AdSense,NNP,B-DVEC
,they,PRP,O
,(,(,O
,criminals,NNS,O
,),),O
,may,MD,O
,well,RB,O
,choose,VB,O
,to,TO,O
,attack,VB,O
,users,NNS,O
,in,IN,O
,other,JJ,O
,countries,NNS,O
,;,:,O
,we,PRP,O
,have,VBP,O
,seen,VBN,O
,similar,JJ,O
,cases,NNS,O
,in,IN,O
,the,DT,O
,past,NN,O
,;,:,O
,After,IN,O
,all,DT,O
,",",",",O
,what,WP,O
,could,MD,O
,be,VB,O
,more,RBR,O
,convenient,JJ,O
,than,IN,O
,exploiting,VBG,O
,the,DT,O
,most,RBS,O
,popular,JJ,O
,advertising,NN,O
,platform,NN,O
,to,TO,O
,download,VB,O
,their,PRP$,O
,malicious,JJ,O
,creations,NNS,O
,to,TO,O
,hundreds,NNS,O
,of,IN,O
,thousands,NNS,O
,of,IN,O
,mobile,JJ,O
,devices,NNS,O
,?,.,O
Sentence: 114,It,PRP,O
,also,RB,O
,steals,VBZ,B-BEH
,the,DT,O
,text,NN,O
,entered,VBD,O
,on,IN,O
,apps,NN,O
,and,CC,O
,takes,VBZ,O
,screenshots,NNS,B-CAP
,whenever,WRB,O
,the,DT,O
,victim,NN,O
